Yuumi,SUPPORT,Good / A,56.89,-7.03,45.78%,97.67%,5.73%,3.82%,4.32,14.1,Iron
Zac,TOP,Strong / S,67.41,NEW,50.51%,10.15%,0.27%,0.84%,2.60,14.1,Iron
Zac,JUNGLE,Good / A,60.53,-11.91,48.44%,79.00%,2.12%,0.84%,3.00,14.1,Iron
Zed,MID,Fair / B,49.62,-10.48,45.52%,88.55%,8.97%,26.83%,1.89,14.1,Iron
Zeri,ADC,Weak / C,32.81,+2.96,45.85%,94.22%,2.28%,0.60%,2.04,14.1,Iron
Ziggs,ADC,Fair / B,43.90,-14.74,48.10%,49.75%,1.77%,1.22%,1.96,14.1,Iron
Ziggs,MID,Fair / B,39.80,-13.27,47.83%,30.41%,1.03%,1.22%,2.00,14.1,Iron
Ziggs,SUPPORT,Bad / D,22.41,-19.27,45.31%,17.09%,0.57%,1.22%,1.81,14.1,Iron
Zilean,SUPPORT,Weak / C,35.67,-2.08,46.43%,89.16%,1.31%,0.40%,2.44,14.1,Iron
Zoe,SUPPORT,Weak / C,28.68,-1.85,46.22%,12.46%,0.39%,1.77%,1.97,14.1,Iron
Zoe,MID,Bad / D,21.88,+2.42,44.38%,84.41%,2.60%,1.77%,1.99,14.1,Iron
Zyra,SUPPORT,Strong / S,68.27,-6.69,51.23%,91.07%,5.81%,7.36%,2.04,14.1,Iron
Aatrox,TOP,God / S+,80.11,-4.10,48.82%,95.50%,11.09%,16.23%,1.83,14.1,Bronze
Ahri,MID,Good / A,55.83,-13.73,48.60%,93.66%,6.40%,2.77%,2.24,14.1,Bronze
Akali,MID,God / S+,86.57,+3.32,49.42%,79.13%,11.26%,24.98%,2.28,14.1,Bronze
Akali,TOP,Fair / B,46.95,+5.28,47.48%,19.95%,3.04%,24.98%,1.99,14.1,Bronze
Akshan,TOP,Fair / B,42.15,+3.88,49.52%,15.65%,0.47%,2.51%,1.85,14.1,Bronze
Akshan,MID,Fair / B,39.60,-0.71,48.71%,72.04%,1.91%,2.51%,2.06,14.1,Bronze
Akshan,ADC,Weak / C,30.80,+14.68,48.64%,10.77%,0.23%,2.51%,1.95,14.1,Bronze
Alistar,SUPPORT,Fair / B,45.86,-2.70,49.12%,93.42%,3.61%,1.52%,2.38,14.1,Bronze
Amumu,JUNGLE,Good / A,55.45,-8.89,50.25%,84.62%,3.23%,1.30%,2.42,14.1,Bronze
Amumu,SUPPORT,Weak / C,37.41,-9.67,49.59%,14.26%,0.50%,1.30%,2.05,14.1,Bronze
